,pcons,proq4,qmeanDisCo,seqlen,dan,FC,Neff,contact_L,DIS,FH,P
939,0.478,0.125,0.39299999999999996,48.0,0.499,0.6666666667,3.8923900000000002,0.020833333333333332,0.782187,0.3333333333,0.125
940,0.57,0.298,0.29,125.0,0.457,0.84,3.8599,0.104,0.733187,0.064,0.14400000000000002
941,0.547,0.27,0.284,125.0,0.466,0.84,3.8599,0.104,0.733187,0.064,0.14400000000000002
942,0.514,0.324,0.306,125.0,0.41100000000000003,0.84,3.8599,0.104,0.733187,0.064,0.14400000000000002
943,0.504,0.307,0.28300000000000003,125.0,0.517,0.84,3.8599,0.104,0.733187,0.064,0.14400000000000002
944,0.424,0.31,0.285,125.0,0.496,0.84,3.8599,0.104,0.733187,0.064,0.14400000000000002
945,0.569,0.341,0.508,38.0,0.508,0.7631578947,6.38183,0.10526315789473684,0.788816,0.23684210530000002,0.10526315789999999
946,0.546,0.35600000000000004,0.56,38.0,0.522,0.7631578947,6.38183,0.10526315789473684,0.788816,0.23684210530000002,0.10526315789999999
947,0.426,0.315,0.451,38.0,0.499,0.7631578947,6.38183,0.10526315789473684,0.788816,0.23684210530000002,0.10526315789999999
948,0.414,0.348,0.45,38.0,0.45,0.7631578947,6.38183,0.10526315789473684,0.788816,0.23684210530000002,0.10526315789999999
949,0.354,0.46299999999999997,0.569,38.0,0.56,0.7631578947,6.38183,0.10526315789473684,0.788816,0.23684210530000002,0.10526315789999999
950,0.569,0.51,0.247,701.0,0.512,0.6990014265000001,9.571439999999999,1.7360912981455063,0.399482,0.0556348074,0.015691868799999998
951,0.568,0.513,0.263,701.0,0.526,0.6990014265000001,9.571439999999999,1.7360912981455063,0.399482,0.0556348074,0.015691868799999998
952,0.545,0.506,0.225,701.0,0.516,0.6990014265000001,9.571439999999999,1.7360912981455063,0.399482,0.0556348074,0.015691868799999998
953,0.5,0.371,0.142,701.0,0.413,0.6990014265000001,9.571439999999999,1.7360912981455063,0.399482,0.0556348074,0.015691868799999998
954,0.46299999999999997,0.36700000000000005,0.133,701.0,0.413,0.6990014265000001,9.571439999999999,1.7360912981455063,0.399482,0.0556348074,0.015691868799999998
955,0.564,0.325,0.363,111.0,0.402,0.6306306306,3.37474,0.0990990990990991,0.8998209999999999,0.3693693694,0.009009009
956,0.547,0.33,0.324,111.0,0.41200000000000003,0.6306306306,3.37474,0.0990990990990991,0.8998209999999999,0.3693693694,0.009009009
957,0.506,0.281,0.37,111.0,0.409,0.6306306306,3.37474,0.0990990990990991,0.8998209999999999,0.3693693694,0.009009009
958,0.493,0.345,0.419,111.0,0.4,0.6306306306,3.37474,0.0990990990990991,0.8998209999999999,0.3693693694,0.009009009
959,0.385,0.292,0.349,111.0,0.35700000000000004,0.6306306306,3.37474,0.0990990990990991,0.8998209999999999,0.3693693694,0.009009009
960,0.561,0.22399999999999998,0.532,68.0,0.414,0.4264705882,2.16489,0.08823529411764706,0.498428,0.5294117647,0.0441176471
961,0.535,0.233,0.541,68.0,0.507,0.4264705882,2.16489,0.08823529411764706,0.498428,0.5294117647,0.0441176471
962,0.525,0.256,0.509,68.0,0.516,0.4264705882,2.16489,0.08823529411764706,0.498428,0.5294117647,0.0441176471
963,0.493,0.23600000000000002,0.586,68.0,0.445,0.4264705882,2.16489,0.08823529411764706,0.498428,0.5294117647,0.0441176471
964,0.48,0.22699999999999998,0.534,68.0,0.5479999999999999,0.4264705882,2.16489,0.08823529411764706,0.498428,0.5294117647,0.0441176471
965,0.56,0.16399999999999998,0.38,34.0,0.534,0.5,1.0,0.0,0.579795,0.38235294119999996,0.0
966,0.528,0.142,0.449,34.0,0.596,0.5,1.0,0.0,0.579795,0.38235294119999996,0.0
967,0.467,0.134,0.439,34.0,0.49,0.5,1.0,0.0,0.579795,0.38235294119999996,0.0
968,0.41700000000000004,0.136,0.369,34.0,0.46,0.5,1.0,0.0,0.579795,0.38235294119999996,0.0
969,0.327,0.142,0.406,34.0,0.496,0.5,1.0,0.0,0.579795,0.38235294119999996,0.0
970,0.5589999999999999,0.135,0.261,42.0,0.42,0.6904761905,8.40658,0.0,0.11141600000000002,0.2857142857,0.0714285714
971,0.5479999999999999,0.135,0.263,42.0,0.39,0.6904761905,8.40658,0.0,0.11141600000000002,0.2857142857,0.0714285714
972,0.531,0.145,0.23600000000000002,42.0,0.35600000000000004,0.6904761905,8.40658,0.0,0.11141600000000002,0.2857142857,0.0714285714
973,0.486,0.14300000000000002,0.27,42.0,0.475,0.6904761905,8.40658,0.0,0.11141600000000002,0.2857142857,0.0714285714
974,0.457,0.146,0.294,42.0,0.45399999999999996,0.6904761905,8.40658,0.0,0.11141600000000002,0.2857142857,0.0714285714
975,0.556,0.23800000000000002,0.62,33.0,0.78,0.303030303,3.8942300000000003,0.0,0.64836,0.696969697,0.0606060606
976,0.547,0.23600000000000002,0.564,33.0,0.715,0.303030303,3.8942300000000003,0.0,0.64836,0.696969697,0.0606060606
977,0.527,0.24600000000000002,0.547,33.0,0.6890000000000001,0.303030303,3.8942300000000003,0.0,0.64836,0.696969697,0.0606060606
978,0.452,0.217,0.49700000000000005,33.0,0.599,0.303030303,3.8942300000000003,0.0,0.64836,0.696969697,0.0606060606
979,0.408,0.23399999999999999,0.591,33.0,0.716,0.303030303,3.8942300000000003,0.0,0.64836,0.696969697,0.0606060606
980,0.555,0.198,0.324,96.0,0.366,0.875,2.0764099999999996,0.020833333333333332,0.8175100000000001,0.125,0.1354166667
981,0.534,0.18899999999999997,0.287,96.0,0.366,0.875,2.0764099999999996,0.020833333333333332,0.8175100000000001,0.125,0.1354166667
982,0.532,0.214,0.295,96.0,0.37799999999999995,0.875,2.0764099999999996,0.020833333333333332,0.8175100000000001,0.125,0.1354166667
983,0.531,0.193,0.317,96.0,0.397,0.875,2.0764099999999996,0.020833333333333332,0.8175100000000001,0.125,0.1354166667
984,0.373,0.179,0.317,96.0,0.34299999999999997,0.875,2.0764099999999996,0.020833333333333332,0.8175100000000001,0.125,0.1354166667
985,0.5539999999999999,0.34,0.511,102.0,0.42,0.5784313725,2.64735,0.17647058823529413,0.552686,0.3137254902,0.049019607800000004
986,0.5489999999999999,0.29600000000000004,0.551,102.0,0.39399999999999996,0.5784313725,2.64735,0.17647058823529413,0.552686,0.3137254902,0.049019607800000004
987,0.53,0.326,0.531,102.0,0.41,0.5784313725,2.64735,0.17647058823529413,0.552686,0.3137254902,0.049019607800000004
988,0.509,0.344,0.546,102.0,0.41700000000000004,0.5784313725,2.64735,0.17647058823529413,0.552686,0.3137254902,0.049019607800000004
989,0.311,0.298,0.5710000000000001,102.0,0.397,0.5784313725,2.64735,0.17647058823529413,0.552686,0.3137254902,0.049019607800000004
990,0.5539999999999999,0.281,0.364,141.0,0.42,0.7304964539,4.25887,0.0425531914893617,0.744629,0.2340425532,0.10638297869999999
991,0.5479999999999999,0.299,0.354,141.0,0.39399999999999996,0.7304964539,4.25887,0.0425531914893617,0.744629,0.2340425532,0.10638297869999999
992,0.535,0.313,0.41200000000000003,141.0,0.40700000000000003,0.7304964539,4.25887,0.0425531914893617,0.744629,0.2340425532,0.10638297869999999
993,0.501,0.32799999999999996,0.344,141.0,0.38799999999999996,0.7304964539,4.25887,0.0425531914893617,0.744629,0.2340425532,0.10638297869999999
994,0.36,0.257,0.386,141.0,0.42700000000000005,0.7304964539,4.25887,0.0425531914893617,0.744629,0.2340425532,0.10638297869999999
995,0.545,0.43799999999999994,0.467,95.0,0.409,0.7578947368000001,5.09796,0.5368421052631579,0.6929489999999999,0.052631578899999996,0.0315789474
996,0.536,0.451,0.442,95.0,0.389,0.7578947368000001,5.09796,0.5368421052631579,0.6929489999999999,0.052631578899999996,0.0315789474
997,0.517,0.45299999999999996,0.426,95.0,0.361,0.7578947368000001,5.09796,0.5368421052631579,0.6929489999999999,0.052631578899999996,0.0315789474
998,0.484,0.441,0.39399999999999996,95.0,0.331,0.7578947368000001,5.09796,0.5368421052631579,0.6929489999999999,0.052631578899999996,0.0315789474
999,0.46799999999999997,0.42700000000000005,0.46299999999999997,95.0,0.331,0.7578947368000001,5.09796,0.5368421052631579,0.6929489999999999,0.052631578899999996,0.0315789474
1000,0.545,0.332,0.385,82.0,0.585,0.7195121951000001,4.9558800000000005,0.04878048780487805,0.8787940000000001,0.28048780489999997,0.0243902439
1001,0.531,0.353,0.385,82.0,0.485,0.7195121951000001,4.9558800000000005,0.04878048780487805,0.8787940000000001,0.28048780489999997,0.0243902439
1002,0.514,0.304,0.40299999999999997,82.0,0.456,0.7195121951000001,4.9558800000000005,0.04878048780487805,0.8787940000000001,0.28048780489999997,0.0243902439
1003,0.498,0.387,0.39799999999999996,82.0,0.501,0.7195121951000001,4.9558800000000005,0.04878048780487805,0.8787940000000001,0.28048780489999997,0.0243902439
1004,0.48700000000000004,0.386,0.382,82.0,0.493,0.7195121951000001,4.9558800000000005,0.04878048780487805,0.8787940000000001,0.28048780489999997,0.0243902439
1005,0.5429999999999999,0.395,0.44799999999999995,75.0,0.415,0.6533333333,4.21861,0.3333333333333333,0.48694499999999996,0.24,0.04
1006,0.512,0.401,0.46,75.0,0.425,0.6533333333,4.21861,0.3333333333333333,0.48694499999999996,0.24,0.04
1007,0.506,0.331,0.47,75.0,0.39899999999999997,0.6533333333,4.21861,0.3333333333333333,0.48694499999999996,0.24,0.04
1008,0.504,0.371,0.48700000000000004,75.0,0.37,0.6533333333,4.21861,0.3333333333333333,0.48694499999999996,0.24,0.04
1009,0.419,0.345,0.433,75.0,0.41700000000000004,0.6533333333,4.21861,0.3333333333333333,0.48694499999999996,0.24,0.04
1010,0.5429999999999999,0.318,0.371,62.0,0.377,1.0,2.97745,0.11290322580645161,0.7916770000000001,0.0,0.1935483871
1011,0.522,0.361,0.408,62.0,0.382,1.0,2.97745,0.11290322580645161,0.7916770000000001,0.0,0.1935483871
1012,0.494,0.369,0.305,62.0,0.366,1.0,2.97745,0.11290322580645161,0.7916770000000001,0.0,0.1935483871
1013,0.46,0.326,0.373,62.0,0.364,1.0,2.97745,0.11290322580645161,0.7916770000000001,0.0,0.1935483871
1014,0.384,0.32,0.35600000000000004,62.0,0.35600000000000004,1.0,2.97745,0.11290322580645161,0.7916770000000001,0.0,0.1935483871
1015,0.5429999999999999,0.16,0.41100000000000003,43.0,0.478,0.9534883720999999,2.7435400000000003,0.046511627906976744,0.555088,0.0465116279,0.11627906980000001
1016,0.529,0.182,0.45399999999999996,43.0,0.48,0.9534883720999999,2.7435400000000003,0.046511627906976744,0.555088,0.0465116279,0.11627906980000001
1017,0.513,0.19899999999999998,0.418,43.0,0.46799999999999997,0.9534883720999999,2.7435400000000003,0.046511627906976744,0.555088,0.0465116279,0.11627906980000001
1018,0.49,0.218,0.33,43.0,0.47,0.9534883720999999,2.7435400000000003,0.046511627906976744,0.555088,0.0465116279,0.11627906980000001
1019,0.461,0.204,0.381,43.0,0.46,0.9534883720999999,2.7435400000000003,0.046511627906976744,0.555088,0.0465116279,0.11627906980000001
1020,0.5429999999999999,0.38,0.359,188.0,0.556,0.43085106380000004,4.71195,0.015957446808510637,0.677729,0.5425531915,0.0159574468
1021,0.525,0.36,0.366,188.0,0.551,0.43085106380000004,4.71195,0.015957446808510637,0.677729,0.5425531915,0.0159574468
1022,0.491,0.36200000000000004,0.315,188.0,0.446,0.43085106380000004,4.71195,0.015957446808510637,0.677729,0.5425531915,0.0159574468
1023,0.474,0.332,0.303,188.0,0.40399999999999997,0.43085106380000004,4.71195,0.015957446808510637,0.677729,0.5425531915,0.0159574468
1024,0.44299999999999995,0.35600000000000004,0.344,188.0,0.45299999999999996,0.43085106380000004,4.71195,0.015957446808510637,0.677729,0.5425531915,0.0159574468
1025,0.542,0.162,0.5579999999999999,52.0,0.474,0.7884615384999999,2.3042599999999998,0.0,0.553044,0.17307692309999997,0.09615384619999999
1026,0.483,0.187,0.433,52.0,0.408,0.7884615384999999,2.3042599999999998,0.0,0.553044,0.17307692309999997,0.09615384619999999
1027,0.43700000000000006,0.141,0.58,52.0,0.4,0.7884615384999999,2.3042599999999998,0.0,0.553044,0.17307692309999997,0.09615384619999999
1028,0.433,0.172,0.652,52.0,0.429,0.7884615384999999,2.3042599999999998,0.0,0.553044,0.17307692309999997,0.09615384619999999
1029,0.423,0.156,0.588,52.0,0.445,0.7884615384999999,2.3042599999999998,0.0,0.553044,0.17307692309999997,0.09615384619999999
1030,0.541,0.209,0.522,42.0,0.444,0.7380952381,5.06116,0.023809523809523808,0.443633,0.2380952381,0.0952380952
1031,0.5379999999999999,0.18100000000000002,0.539,42.0,0.441,0.7380952381,5.06116,0.023809523809523808,0.443633,0.2380952381,0.0952380952
1032,0.483,0.17300000000000001,0.42,42.0,0.39,0.7380952381,5.06116,0.023809523809523808,0.443633,0.2380952381,0.0952380952
1033,0.473,0.191,0.539,42.0,0.47600000000000003,0.7380952381,5.06116,0.023809523809523808,0.443633,0.2380952381,0.0952380952
1034,0.435,0.22,0.483,42.0,0.35700000000000004,0.7380952381,5.06116,0.023809523809523808,0.443633,0.2380952381,0.0952380952
1035,0.54,0.319,0.419,216.0,0.306,0.6805555556,5.98842,0.25925925925925924,0.666898,0.3101851852,0.1018518519
1036,0.532,0.331,0.406,216.0,0.298,0.6805555556,5.98842,0.25925925925925924,0.666898,0.3101851852,0.1018518519
1037,0.53,0.33299999999999996,0.374,216.0,0.32799999999999996,0.6805555556,5.98842,0.25925925925925924,0.666898,0.3101851852,0.1018518519
1038,0.527,0.322,0.396,216.0,0.331,0.6805555556,5.98842,0.25925925925925924,0.666898,0.3101851852,0.1018518519
1039,0.41200000000000003,0.321,0.451,216.0,0.29100000000000004,0.6805555556,5.98842,0.25925925925925924,0.666898,0.3101851852,0.1018518519
1040,0.5379999999999999,0.276,0.505,39.0,0.561,0.641025641,3.59259,0.0,0.288078,0.3076923077,0.0512820513
1041,0.529,0.287,0.539,39.0,0.49700000000000005,0.641025641,3.59259,0.0,0.288078,0.3076923077,0.0512820513
1042,0.522,0.22899999999999998,0.45,39.0,0.544,0.641025641,3.59259,0.0,0.288078,0.3076923077,0.0512820513
1043,0.505,0.259,0.5489999999999999,39.0,0.526,0.641025641,3.59259,0.0,0.288078,0.3076923077,0.0512820513
1044,0.48200000000000004,0.36,0.36,39.0,0.5589999999999999,0.641025641,3.59259,0.0,0.288078,0.3076923077,0.0512820513
1045,0.536,0.18600000000000003,0.445,49.0,0.391,0.9591836734999999,2.54415,0.0,0.705759,0.0408163265,0.12244897960000001
1046,0.522,0.185,0.434,49.0,0.36700000000000005,0.9591836734999999,2.54415,0.0,0.705759,0.0408163265,0.12244897960000001
1047,0.517,0.154,0.43200000000000005,49.0,0.42200000000000004,0.9591836734999999,2.54415,0.0,0.705759,0.0408163265,0.12244897960000001
1048,0.379,0.184,0.509,49.0,0.342,0.9591836734999999,2.54415,0.0,0.705759,0.0408163265,0.12244897960000001
1049,0.33899999999999997,0.17600000000000002,0.424,49.0,0.34700000000000003,0.9591836734999999,2.54415,0.0,0.705759,0.0408163265,0.12244897960000001
1050,0.536,0.414,0.556,84.0,0.436,0.5714285714,8.40147,0.14285714285714285,0.596478,0.34523809520000004,0.0714285714
1051,0.523,0.418,0.546,84.0,0.425,0.5714285714,8.40147,0.14285714285714285,0.596478,0.34523809520000004,0.0714285714
1052,0.49200000000000005,0.478,0.534,84.0,0.426,0.5714285714,8.40147,0.14285714285714285,0.596478,0.34523809520000004,0.0714285714
1053,0.47600000000000003,0.414,0.541,84.0,0.402,0.5714285714,8.40147,0.14285714285714285,0.596478,0.34523809520000004,0.0714285714
1054,0.462,0.35100000000000003,0.5379999999999999,84.0,0.35100000000000003,0.5714285714,8.40147,0.14285714285714285,0.596478,0.34523809520000004,0.0714285714
1055,0.531,0.177,0.316,47.0,0.53,0.44680851060000004,4.7181,0.0,0.054770400000000004,0.21276595739999998,0.042553191500000004
1056,0.52,0.154,0.349,47.0,0.536,0.44680851060000004,4.7181,0.0,0.054770400000000004,0.21276595739999998,0.042553191500000004
1057,0.45399999999999996,0.205,0.313,47.0,0.531,0.44680851060000004,4.7181,0.0,0.054770400000000004,0.21276595739999998,0.042553191500000004
1058,0.349,0.21100000000000002,0.34700000000000003,47.0,0.43,0.44680851060000004,4.7181,0.0,0.054770400000000004,0.21276595739999998,0.042553191500000004
1059,0.345,0.128,0.26899999999999996,47.0,0.748,0.44680851060000004,4.7181,0.0,0.054770400000000004,0.21276595739999998,0.042553191500000004
1060,0.531,0.253,0.39799999999999996,87.0,0.387,0.7356321839,6.758660000000001,0.011494252873563218,0.320523,0.1954022989,0.0804597701
1061,0.518,0.253,0.4,87.0,0.377,0.7356321839,6.758660000000001,0.011494252873563218,0.320523,0.1954022989,0.0804597701
1062,0.496,0.26,0.363,87.0,0.37200000000000005,0.7356321839,6.758660000000001,0.011494252873563218,0.320523,0.1954022989,0.0804597701
1063,0.48100000000000004,0.22899999999999998,0.364,87.0,0.359,0.7356321839,6.758660000000001,0.011494252873563218,0.320523,0.1954022989,0.0804597701
1064,0.43200000000000005,0.235,0.332,87.0,0.35700000000000004,0.7356321839,6.758660000000001,0.011494252873563218,0.320523,0.1954022989,0.0804597701
1065,0.529,0.26899999999999996,0.401,42.0,0.406,0.8571428570999999,3.34154,0.19047619047619047,0.577308,0.0476190476,0.0476190476
1066,0.512,0.25,0.39899999999999997,42.0,0.49,0.8571428570999999,3.34154,0.19047619047619047,0.577308,0.0476190476,0.0476190476
1067,0.46799999999999997,0.21100000000000002,0.402,42.0,0.41600000000000004,0.8571428570999999,3.34154,0.19047619047619047,0.577308,0.0476190476,0.0476190476
1068,0.391,0.233,0.409,42.0,0.5379999999999999,0.8571428570999999,3.34154,0.19047619047619047,0.577308,0.0476190476,0.0476190476
1069,0.373,0.254,0.414,42.0,0.446,0.8571428570999999,3.34154,0.19047619047619047,0.577308,0.0476190476,0.0476190476
1070,0.529,0.207,0.41,66.0,0.523,0.6212121212,2.78895,0.0,0.7334579999999999,0.3636363636,0.0303030303
1071,0.528,0.19399999999999998,0.45899999999999996,66.0,0.508,0.6212121212,2.78895,0.0,0.7334579999999999,0.3636363636,0.0303030303
1072,0.515,0.207,0.434,66.0,0.5,0.6212121212,2.78895,0.0,0.7334579999999999,0.3636363636,0.0303030303
1073,0.48700000000000004,0.207,0.444,66.0,0.556,0.6212121212,2.78895,0.0,0.7334579999999999,0.3636363636,0.0303030303
1074,0.391,0.198,0.37799999999999995,66.0,0.496,0.6212121212,2.78895,0.0,0.7334579999999999,0.3636363636,0.0303030303
1075,0.528,0.17300000000000001,0.5770000000000001,40.0,0.486,0.65,1.0,0.05,0.680191,0.25,0.075
1076,0.489,0.2,0.518,40.0,0.484,0.65,1.0,0.05,0.680191,0.25,0.075
1077,0.483,0.165,0.617,40.0,0.47200000000000003,0.65,1.0,0.05,0.680191,0.25,0.075
1078,0.445,0.171,0.514,40.0,0.48,0.65,1.0,0.05,0.680191,0.25,0.075
1079,0.402,0.182,0.544,40.0,0.46,0.65,1.0,0.05,0.680191,0.25,0.075
1080,0.528,0.276,0.313,82.0,0.7804878048999999,0.6341463414999999,3.61447,0.0975609756097561,0.576576,0.2926829268,0.0487804878
1081,0.527,0.28800000000000003,0.312,82.0,0.7926829268000001,0.6341463414999999,3.61447,0.0975609756097561,0.576576,0.2926829268,0.0487804878
1082,0.507,0.262,0.307,82.0,0.7804878048999999,0.6341463414999999,3.61447,0.0975609756097561,0.576576,0.2926829268,0.0487804878
1083,0.442,0.287,0.319,82.0,0.7682926829000001,0.6341463414999999,3.61447,0.0975609756097561,0.576576,0.2926829268,0.0487804878
1084,0.42200000000000004,0.254,0.302,82.0,0.7804878048999999,0.6341463414999999,3.61447,0.0975609756097561,0.576576,0.2926829268,0.0487804878
1085,0.526,0.44,0.337,97.0,0.361,0.5979381443,6.3316,0.27835051546391754,0.5360229999999999,0.1855670103,0.1340206186
1086,0.523,0.433,0.354,97.0,0.34299999999999997,0.5979381443,6.3316,0.27835051546391754,0.5360229999999999,0.1855670103,0.1340206186
1087,0.514,0.48100000000000004,0.32299999999999995,97.0,0.379,0.5979381443,6.3316,0.27835051546391754,0.5360229999999999,0.1855670103,0.1340206186
1088,0.491,0.41,0.461,97.0,0.382,0.5979381443,6.3316,0.27835051546391754,0.5360229999999999,0.1855670103,0.1340206186
1089,0.47200000000000003,0.45399999999999996,0.402,97.0,0.336,0.5979381443,6.3316,0.27835051546391754,0.5360229999999999,0.1855670103,0.1340206186
1090,0.526,0.336,0.377,31.0,0.49700000000000005,0.8387096773999999,4.84279,0.0,0.735916,0.1612903226,0.12903225810000002
1091,0.522,0.207,0.361,31.0,0.47,0.8387096773999999,4.84279,0.0,0.735916,0.1612903226,0.12903225810000002
1092,0.495,0.218,0.337,31.0,0.47700000000000004,0.8387096773999999,4.84279,0.0,0.735916,0.1612903226,0.12903225810000002
1093,0.493,0.20800000000000002,0.35100000000000003,31.0,0.457,0.8387096773999999,4.84279,0.0,0.735916,0.1612903226,0.12903225810000002
1094,0.272,0.171,0.44799999999999995,31.0,0.478,0.8387096773999999,4.84279,0.0,0.735916,0.1612903226,0.12903225810000002
1095,0.524,0.158,0.39899999999999997,45.0,0.484,0.5555555556,3.15119,0.0,0.699937,0.44444444439999997,0.0666666667
1096,0.502,0.16699999999999998,0.435,45.0,0.546,0.5555555556,3.15119,0.0,0.699937,0.44444444439999997,0.0666666667
1097,0.5,0.142,0.38799999999999996,45.0,0.45,0.5555555556,3.15119,0.0,0.699937,0.44444444439999997,0.0666666667
1098,0.473,0.145,0.375,45.0,0.526,0.5555555556,3.15119,0.0,0.699937,0.44444444439999997,0.0666666667
1099,0.47,0.129,0.418,45.0,0.426,0.5555555556,3.15119,0.0,0.699937,0.44444444439999997,0.0666666667
1100,0.516,0.305,0.049,42.0,0.474,0.3714285714,1.87497,0.3333333333333333,0.7545470000000001,0.40476190479999996,0.0714285714
1101,0.514,0.26,0.361,42.0,0.556,0.3714285714,1.87497,0.3333333333333333,0.7545470000000001,0.40476190479999996,0.0714285714
1102,0.42700000000000005,0.284,0.4,42.0,0.586,0.3714285714,1.87497,0.3333333333333333,0.7545470000000001,0.40476190479999996,0.0714285714
1103,0.42100000000000004,0.3,0.39,42.0,0.542,0.3714285714,1.87497,0.3333333333333333,0.7545470000000001,0.40476190479999996,0.0714285714
1104,0.39,0.304,0.41,42.0,0.488,0.3714285714,1.87497,0.3333333333333333,0.7545470000000001,0.40476190479999996,0.0714285714
1105,0.515,0.195,0.5379999999999999,81.0,0.364,0.3456790123,2.80153,0.012345679012345678,0.413842,0.6543209877,0.04938271599999999
1106,0.514,0.19899999999999998,0.431,81.0,0.382,0.3456790123,2.80153,0.012345679012345678,0.413842,0.6543209877,0.04938271599999999
1107,0.489,0.205,0.45899999999999996,81.0,0.386,0.3456790123,2.80153,0.012345679012345678,0.413842,0.6543209877,0.04938271599999999
1108,0.466,0.184,0.434,81.0,0.38799999999999996,0.3456790123,2.80153,0.012345679012345678,0.413842,0.6543209877,0.04938271599999999
1109,0.46299999999999997,0.174,0.654,81.0,0.43200000000000005,0.3456790123,2.80153,0.012345679012345678,0.413842,0.6543209877,0.04938271599999999
1110,0.513,0.182,0.385,42.0,0.5539999999999999,1.0,1.0,0.023809523809523808,0.7951729999999999,0.0,0.14285714289999998
1111,0.507,0.152,0.341,42.0,0.52,1.0,1.0,0.023809523809523808,0.7951729999999999,0.0,0.14285714289999998
1112,0.49,0.163,0.384,42.0,0.604,1.0,1.0,0.023809523809523808,0.7951729999999999,0.0,0.14285714289999998
1113,0.32799999999999996,0.196,0.32799999999999996,42.0,0.479,1.0,1.0,0.023809523809523808,0.7951729999999999,0.0,0.14285714289999998
1114,0.311,0.2,0.389,42.0,0.496,1.0,1.0,0.023809523809523808,0.7951729999999999,0.0,0.14285714289999998
1115,0.512,0.213,0.529,61.0,0.542,0.49180327869999996,5.42594,0.03278688524590164,0.695634,0.4262295082,0.0655737705
1116,0.502,0.299,0.479,61.0,0.465,0.49180327869999996,5.42594,0.03278688524590164,0.695634,0.4262295082,0.0655737705
1117,0.48,0.201,0.467,61.0,0.491,0.49180327869999996,5.42594,0.03278688524590164,0.695634,0.4262295082,0.0655737705
1118,0.45399999999999996,0.223,0.46399999999999997,61.0,0.364,0.49180327869999996,5.42594,0.03278688524590164,0.695634,0.4262295082,0.0655737705
1119,0.442,0.331,0.344,61.0,0.499,0.49180327869999996,5.42594,0.03278688524590164,0.695634,0.4262295082,0.0655737705
1120,0.511,0.321,0.29100000000000004,75.0,0.35,0.88,1.7299799999999999,0.02666666666666667,0.8315239999999999,0.04,0.1333333333
1121,0.499,0.255,0.293,75.0,0.327,0.88,1.7299799999999999,0.02666666666666667,0.8315239999999999,0.04,0.1333333333
1122,0.47600000000000003,0.284,0.3,75.0,0.33799999999999997,0.88,1.7299799999999999,0.02666666666666667,0.8315239999999999,0.04,0.1333333333
1123,0.363,0.32,0.28800000000000003,75.0,0.344,0.88,1.7299799999999999,0.02666666666666667,0.8315239999999999,0.04,0.1333333333
1124,0.345,0.235,0.304,75.0,0.33,0.88,1.7299799999999999,0.02666666666666667,0.8315239999999999,0.04,0.1333333333
1125,0.51,0.37,0.41600000000000004,106.0,0.41200000000000003,0.5,2.7763299999999997,0.16037735849056603,0.295765,0.46226415090000006,0.0094339623
1126,0.506,0.321,0.478,106.0,0.456,0.5,2.7763299999999997,0.16037735849056603,0.295765,0.46226415090000006,0.0094339623
1127,0.503,0.341,0.45399999999999996,106.0,0.44299999999999995,0.5,2.7763299999999997,0.16037735849056603,0.295765,0.46226415090000006,0.0094339623
1128,0.447,0.373,0.506,106.0,0.392,0.5,2.7763299999999997,0.16037735849056603,0.295765,0.46226415090000006,0.0094339623
1129,0.242,0.35700000000000004,0.43700000000000006,106.0,0.36,0.5,2.7763299999999997,0.16037735849056603,0.295765,0.46226415090000006,0.0094339623
1130,0.51,0.32,0.345,153.0,0.44799999999999995,0.5882352941,3.36354,0.006535947712418301,0.769473,0.385620915,0.0196078431
1131,0.51,0.37799999999999995,0.324,153.0,0.47100000000000003,0.5882352941,3.36354,0.006535947712418301,0.769473,0.385620915,0.0196078431
1132,0.498,0.336,0.34299999999999997,153.0,0.502,0.5882352941,3.36354,0.006535947712418301,0.769473,0.385620915,0.0196078431
1133,0.48100000000000004,0.359,0.312,153.0,0.5,0.5882352941,3.36354,0.006535947712418301,0.769473,0.385620915,0.0196078431
1134,0.45,0.306,0.35600000000000004,153.0,0.462,0.5882352941,3.36354,0.006535947712418301,0.769473,0.385620915,0.0196078431
1135,0.507,0.195,0.5820000000000001,34.0,0.7140000000000001,0.6470588235,3.67898,0.0,0.784449,0.3529411765,0.0882352941
1136,0.493,0.185,0.5920000000000001,34.0,0.631,0.6470588235,3.67898,0.0,0.784449,0.3529411765,0.0882352941
1137,0.485,0.19,0.542,34.0,0.718,0.6470588235,3.67898,0.0,0.784449,0.3529411765,0.0882352941
1138,0.39299999999999996,0.27,0.628,34.0,0.596,0.6470588235,3.67898,0.0,0.784449,0.3529411765,0.0882352941
1139,0.293,0.185,0.499,34.0,0.47700000000000004,0.6470588235,3.67898,0.0,0.784449,0.3529411765,0.0882352941
1140,0.505,0.276,0.29600000000000004,50.0,0.401,0.84,4.78495,0.04,0.835507,0.12,0.14
1141,0.494,0.29,0.273,50.0,0.386,0.84,4.78495,0.04,0.835507,0.12,0.14
1142,0.455,0.28600000000000003,0.33899999999999997,50.0,0.401,0.84,4.78495,0.04,0.835507,0.12,0.14
1143,0.451,0.3,0.359,50.0,0.419,0.84,4.78495,0.04,0.835507,0.12,0.14
1144,0.29100000000000004,0.24100000000000002,0.294,50.0,0.38799999999999996,0.84,4.78495,0.04,0.835507,0.12,0.14
